(4.6155266761779785, 2.0441300868988037, 5.817515850067139, 2.081695795059204, 0.733695924282074, 0.7973425388336182, 2.474832534790039, 4.056060791015625, 2.2085940837860107)	3	-10	(4.6155266761779785, 2.0441300868988037, 5.817515850067139, 2.081695795059204, 0.733695924282074, 0.7973425388336182, 2.474832534790039, 4.056060791015625, 2.2085940837860107)	False
(4.6155266761779785, 2.0441300868988037, 5.817515850067139, 2.081695795059204, 0.733695924282074, 0.7973425388336182, 2.474832534790039, 4.056060791015625, 2.2085940837860107)	1	-1	(1.9141944646835327, 6.0, 4.046133995056152, 0.7812713980674744, 0.7368842363357544, 6.0, 6.0, 2.1007401943206787, 3.7155258655548096)	False
(1.9141944646835327, 6.0, 4.046133995056152, 0.7812713980674744, 0.7368842363357544, 6.0, 6.0, 2.1007401943206787, 3.7155258655548096)	4	-10	(6.0, 3.877326726913452, 0.7915140390396118, 0.6904675960540771, 4.595215320587158, 2.5824434757232666, 2.106189727783203, 4.912424564361572, 6.0)	False
(6.0, 3.877326726913452, 0.7915140390396118, 0.6904675960540771, 4.595215320587158, 2.5824434757232666, 2.106189727783203, 4.912424564361572, 6.0)	0	5	(6.0, 3.920651912689209, 0.7199265360832214, 0.664462149143219, 4.605766296386719, 6.0, 2.0058047771453857, 3.7895214557647705, 6.0)	False
(6.0, 3.920651912689209, 0.7199265360832214, 0.664462149143219, 4.605766296386719, 6.0, 2.0058047771453857, 3.7895214557647705, 6.0)	3	-10	(5.006307125091553, 3.829483985900879, 0.7202972769737244, 0.6149829626083374, 0.7306755185127258, 2.3718836307525635, 3.979635000228882, 2.12934947013855, 6.0)	False
(5.006307125091553, 3.829483985900879, 0.7202972769737244, 0.6149829626083374, 0.7306755185127258, 2.3718836307525635, 3.979635000228882, 2.12934947013855, 6.0)	2	-1	(5.006307125091553, 3.829483985900879, 0.7202972769737244, 0.6149829626083374, 0.7306755185127258, 2.3718836307525635, 3.979635000228882, 2.12934947013855, 6.0)	False
(5.006307125091553, 3.829483985900879, 0.7202972769737244, 0.6149829626083374, 0.7306755185127258, 2.3718836307525635, 3.979635000228882, 2.12934947013855, 6.0)	1	-1	(6.0, 3.8353378772735596, 0.6060892343521118, 0.5714126825332642, 4.463090419769287, 2.3909623622894287, 2.226975202560425, 2.1363985538482666, 6.0)	False
(6.0, 3.8353378772735596, 0.6060892343521118, 0.5714126825332642, 4.463090419769287, 2.3909623622894287, 2.226975202560425, 2.1363985538482666, 6.0)	3	-10	(5.789247035980225, 0.5779936909675598, 0.49176740646362305, 0.539807915687561, 2.297086238861084, 4.1954345703125, 1.8960754871368408, 3.5659003257751465, 6.0)	False
(5.789247035980225, 0.5779936909675598, 0.49176740646362305, 0.539807915687561, 2.297086238861084, 4.1954345703125, 1.8960754871368408, 3.5659003257751465, 6.0)	3	-10	(2.0107061862945557, 0.46445974707603455, 0.46241798996925354, 4.335414886474609, 2.2144339084625244, 3.832362651824951, 1.9653043746948242, 6.0, 4.192551612854004)	False
(2.0107061862945557, 0.46445974707603455, 0.46241798996925354, 4.335414886474609, 2.2144339084625244, 3.832362651824951, 1.9653043746948242, 6.0, 4.192551612854004)	1	-1	(0.4635583758354187, 0.45019474625587463, 0.589900553226471, 2.1778573989868164, 3.780604362487793, 1.9077023267745972, 6.0, 5.462241172790527, 2.3219218254089355)	False
(0.4635583758354187, 0.45019474625587463, 0.589900553226471, 2.1778573989868164, 3.780604362487793, 1.9077023267745972, 6.0, 5.462241172790527, 2.3219218254089355)	3	-10	(0.43389415740966797, 2.942758083343506, 2.1404993534088135, 3.73569393157959, 1.8582439422607422, 6.0, 5.469387531280518, 2.3134171962738037, 4.4589104652404785)	False
(0.43389415740966797, 2.942758083343506, 2.1404993534088135, 3.73569393157959, 1.8582439422607422, 6.0, 5.469387531280518, 2.3134171962738037, 4.4589104652404785)	1	-1	(0.43389415740966797, 2.942758083343506, 2.1404993534088135, 3.73569393157959, 1.8582439422607422, 6.0, 5.469387531280518, 2.3134171962738037, 4.4589104652404785)	False
(0.43389415740966797, 2.942758083343506, 2.1404993534088135, 3.73569393157959, 1.8582439422607422, 6.0, 5.469387531280518, 2.3134171962738037, 4.4589104652404785)	4	-10	(2.8808789253234863, 2.109776020050049, 3.686196804046631, 1.8027805089950562, 3.5152997970581055, 5.5163350105285645, 2.305741786956787, 4.440758228302002, 2.700857162475586)	False
(2.8808789253234863, 2.109776020050049, 3.686196804046631, 1.8027805089950562, 3.5152997970581055, 5.5163350105285645, 2.305741786956787, 4.440758228302002, 2.700857162475586)	2	-1	(4.2910380363464355, 2.0940558910369873, 3.6788811683654785, 1.7951735258102417, 6.0, 5.400685787200928, 2.2610549926757812, 4.4108452796936035, 2.6905007362365723)	False
(4.2910380363464355, 2.0940558910369873, 3.6788811683654785, 1.7951735258102417, 6.0, 5.400685787200928, 2.2610549926757812, 4.4108452796936035, 2.6905007362365723)	1	-1	(4.219344615936279, 2.070331573486328, 3.6306312084198, 1.7417985200881958, 6.0, 5.335564136505127, 2.21132755279541, 4.3650312423706055, 2.6460561752319336)	False
(4.219344615936279, 2.070331573486328, 3.6306312084198, 1.7417985200881958, 6.0, 5.335564136505127, 2.21132755279541, 4.3650312423706055, 2.6460561752319336)	1	-1	(1.9912153482437134, 6.0, 1.5859291553497314, 3.2805168628692627, 5.787399768829346, 2.233992099761963, 6.0, 6.0, 5.957526683807373)	False
(1.9912153482437134, 6.0, 1.5859291553497314, 3.2805168628692627, 5.787399768829346, 2.233992099761963, 6.0, 6.0, 5.957526683807373)	4	-10	(1.9912153482437134, 6.0, 1.5859291553497314, 3.2805168628692627, 5.787399768829346, 2.233992099761963, 6.0, 6.0, 5.957526683807373)	False
(1.9912153482437134, 6.0, 1.5859291553497314, 3.2805168628692627, 5.787399768829346, 2.233992099761963, 6.0, 6.0, 5.957526683807373)	3	-10	(5.432356357574463, 1.8101087808609009, 1.6446880102157593, 6.0, 5.163159370422363, 2.0836429595947266, 4.248377799987793, 2.5587961673736572, 4.172517776489258)	False
(5.432356357574463, 1.8101087808609009, 1.6446880102157593, 6.0, 5.163159370422363, 2.0836429595947266, 4.248377799987793, 2.5587961673736572, 4.172517776489258)	1	-1	(3.504503011703491, 1.6031149625778198, 3.270435333251953, 5.299961090087891, 2.1049180030822754, 4.2479119300842285, 2.6159608364105225, 6.0, 0.8098837733268738)	False
(3.504503011703491, 1.6031149625778198, 3.270435333251953, 5.299961090087891, 2.1049180030822754, 4.2479119300842285, 2.6159608364105225, 6.0, 0.8098837733268738)	1	-1	(1.5592185258865356, 3.161989212036133, 6.0, 2.0783023834228516, 6.0, 6.0, 6.0, 0.8379493355751038, 0.7787678241729736)	False
(1.5592185258865356, 3.161989212036133, 6.0, 2.0783023834228516, 6.0, 6.0, 6.0, 0.8379493355751038, 0.7787678241729736)	4	-10	(3.2889928817749023, 6.0, 3.7220728397369385, 1.9214870929718018, 5.894834518432617, 2.448232650756836, 3.981320858001709, 0.7433784008026123, 0.7728809714317322)	False
(3.2889928817749023, 6.0, 3.7220728397369385, 1.9214870929718018, 5.894834518432617, 2.448232650756836, 3.981320858001709, 0.7433784008026123, 0.7728809714317322)	0	5	(3.2889928817749023, 6.0, 3.7220728397369385, 1.9214870929718018, 5.894834518432617, 2.448232650756836, 3.981320858001709, 0.7433784008026123, 0.7728809714317322)	False
(3.2889928817749023, 6.0, 3.7220728397369385, 1.9214870929718018, 5.894834518432617, 2.448232650756836, 3.981320858001709, 0.7433784008026123, 0.7728809714317322)	2	-1	(3.093675374984741, 5.617191791534424, 3.6143810749053955, 1.9394912719726562, 5.836544990539551, 2.39568829536438, 3.9525668621063232, 0.7125627398490906, 0.7101879119873047)	False
(3.093675374984741, 5.617191791534424, 3.6143810749053955, 1.9394912719726562, 5.836544990539551, 2.39568829536438, 3.9525668621063232, 0.7125627398490906, 0.7101879119873047)	0	5	(6.0, 6.0, 5.020068645477295, 1.8256111145019531, 3.9767005443573, 6.0, 6.0, 6.0, 0.6545348763465881)	False
(6.0, 6.0, 5.020068645477295, 1.8256111145019531, 3.9767005443573, 6.0, 6.0, 6.0, 0.6545348763465881)	3	-10	(6.0, 6.0, 4.919199466705322, 1.7244731187820435, 3.8789265155792236, 6.0, 5.714279651641846, 6.0, 0.6646514534950256)	False
(6.0, 6.0, 4.919199466705322, 1.7244731187820435, 3.8789265155792236, 6.0, 5.714279651641846, 6.0, 0.6646514534950256)	3	-10	(6.0, 6.0, 4.845543384552002, 1.6690590381622314, 3.8275082111358643, 6.0, 5.667386531829834, 6.0, 0.6902298927307129)	False
(6.0, 6.0, 4.845543384552002, 1.6690590381622314, 3.8275082111358643, 6.0, 5.667386531829834, 6.0, 0.6902298927307129)	1	-1	(6.0, 6.0, 4.845543384552002, 1.6690590381622314, 3.8275082111358643, 6.0, 5.667386531829834, 6.0, 0.6902298927307129)	False
(6.0, 6.0, 4.845543384552002, 1.6690590381622314, 3.8275082111358643, 6.0, 5.667386531829834, 6.0, 0.6902298927307129)	0	5	(6.0, 6.0, 1.6648060083389282, 6.0, 6.0, 2.1561782360076904, 3.7751801013946533, 2.6511213779449463, 0.5904663801193237)	False
(6.0, 6.0, 1.6648060083389282, 6.0, 6.0, 2.1561782360076904, 3.7751801013946533, 2.6511213779449463, 0.5904663801193237)	3	-10	(6.0, 1.671069622039795, 1.501625895500183, 3.6935555934906006, 2.0768442153930664, 6.0, 6.0, 6.0, 0.5450326204299927)	False
(6.0, 1.671069622039795, 1.501625895500183, 3.6935555934906006, 2.0768442153930664, 6.0, 6.0, 6.0, 0.5450326204299927)	3	-10	(5.457517147064209, 1.536763310432434, 6.0, 5.428924083709717, 1.9740679264068604, 3.5304746627807617, 3.9524459838867188, 0.6413097977638245, 0.5236226320266724)	False
(5.457517147064209, 1.536763310432434, 6.0, 5.428924083709717, 1.9740679264068604, 3.5304746627807617, 3.9524459838867188, 0.6413097977638245, 0.5236226320266724)	2	-1	(1.5851067304611206, 1.5979499816894531, 3.6271984577178955, 1.994480848312378, 6.0, 6.0, 2.7566211223602295, 0.530248761177063, 0.5279508829116821)	False
(1.5851067304611206, 1.5979499816894531, 3.6271984577178955, 1.994480848312378, 6.0, 6.0, 2.7566211223602295, 0.530248761177063, 0.5279508829116821)	1	-1	(1.5851067304611206, 1.5979499816894531, 3.6271984577178955, 1.994480848312378, 6.0, 6.0, 2.7566211223602295, 0.530248761177063, 0.5279508829116821)	False
(1.5851067304611206, 1.5979499816894531, 3.6271984577178955, 1.994480848312378, 6.0, 6.0, 2.7566211223602295, 0.530248761177063, 0.5279508829116821)	2	-1	(1.415670394897461, 3.5655269622802734, 6.0, 6.0, 6.0, 2.4530842304229736, 0.5358635783195496, 0.46252569556236267, 0.5063226819038391)	False
(1.415670394897461, 3.5655269622802734, 6.0, 6.0, 6.0, 2.4530842304229736, 0.5358635783195496, 0.46252569556236267, 0.5063226819038391)	1	-1	(1.3654037714004517, 6.0, 6.0, 1.8360966444015503, 3.38089919090271, 2.524357318878174, 6.0, 0.4395725131034851, 0.4123094081878662)	False
(1.3654037714004517, 6.0, 6.0, 1.8360966444015503, 3.38089919090271, 2.524357318878174, 6.0, 0.4395725131034851, 0.4123094081878662)	3	-10	(6.0, 5.2006025314331055, 1.7340662479400635, 6.0, 6.0, 2.33872389793396, 3.774721384048462, 0.38159653544425964, 0.37359166145324707)	False
(6.0, 5.2006025314331055, 1.7340662479400635, 6.0, 6.0, 2.33872389793396, 3.774721384048462, 0.38159653544425964, 0.37359166145324707)	3	-10	(3.428516149520874, 1.8378163576126099, 5.121222019195557, 3.4406590461730957, 2.2909343242645264, 3.864976406097412, 0.3993293344974518, 0.3536413311958313, 0.3782540559768677)	False
(3.428516149520874, 1.8378163576126099, 5.121222019195557, 3.4406590461730957, 2.2909343242645264, 3.864976406097412, 0.3993293344974518, 0.3536413311958313, 0.3782540559768677)	4	-10	(3.428516149520874, 1.8378163576126099, 5.121222019195557, 3.4406590461730957, 2.2909343242645264, 3.864976406097412, 0.3993293344974518, 0.3536413311958313, 0.3782540559768677)	False
(3.428516149520874, 1.8378163576126099, 5.121222019195557, 3.4406590461730957, 2.2909343242645264, 3.864976406097412, 0.3993293344974518, 0.3536413311958313, 0.3782540559768677)	3	-10	(3.4489357471466064, 6.0, 1.7786521911621094, 3.3029332160949707, 2.4253461360931396, 6.0, 0.42486444115638733, 0.35753244161605835, 0.3695770502090454)	False
(3.4489357471466064, 6.0, 1.7786521911621094, 3.3029332160949707, 2.4253461360931396, 6.0, 0.42486444115638733, 0.35753244161605835, 0.3695770502090454)	3	-10	(5.182923793792725, 1.7090688943862915, 6.0, 6.0, 2.31341814994812, 3.7542052268981934, 0.37237340211868286, 0.3568742871284485, 0.4175284206867218)	False
(5.182923793792725, 1.7090688943862915, 6.0, 6.0, 2.31341814994812, 3.7542052268981934, 0.37237340211868286, 0.3568742871284485, 0.4175284206867218)	2	-1	(1.7012327909469604, 6.0, 6.0, 2.296578884124756, 3.7490053176879883, 0.36777767539024353, 0.34873247146606445, 0.4000917971134186, 6.0)	False
(1.7012327909469604, 6.0, 6.0, 2.296578884124756, 3.7490053176879883, 0.36777767539024353, 0.34873247146606445, 0.4000917971134186, 6.0)	1	-1	(6.0, 3.4687132835388184, 2.2072343826293945, 3.7722365856170654, 0.33382782340049744, 0.2918440103530884, 0.3024800717830658, 0.4056750535964966, 4.753316402435303)	False
(6.0, 3.4687132835388184, 2.2072343826293945, 3.7722365856170654, 0.33382782340049744, 0.2918440103530884, 0.3024800717830658, 0.4056750535964966, 4.753316402435303)	4	-10	(6.0, 3.4687132835388184, 2.2072343826293945, 3.7722365856170654, 0.33382782340049744, 0.2918440103530884, 0.3024800717830658, 0.4056750535964966, 4.753316402435303)	False
(6.0, 3.4687132835388184, 2.2072343826293945, 3.7722365856170654, 0.33382782340049744, 0.2918440103530884, 0.3024800717830658, 0.4056750535964966, 4.753316402435303)	0	5	(3.1434779167175293, 3.6348798274993896, 6.0, 0.3176960051059723, 0.24003010988235474, 0.22686685621738434, 0.24675312638282776, 0.3830660879611969, 2.1187219619750977)	False
(3.1434779167175293, 3.6348798274993896, 6.0, 0.3176960051059723, 0.24003010988235474, 0.22686685621738434, 0.24675312638282776, 0.3830660879611969, 2.1187219619750977)	1	-300	(3.1714088916778564, 2.271064519882202, 6.0, 0.24290731549263, 0.1911565065383911, 0.1802683025598526, 0.19255155324935913, 0.24902382493019104, 2.0947070121765137)	True
